Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
2018-07-31,74.25,68.76000213623047,1223.699951171875,2.819000005722046,2.7820000648498535,840.9000244140625,15.5,372.25,903.75,553.75,75.0999984741211,70.22000122070312,1228.0999755859375,2.822499990463257,2.8310000896453857,840.9000244140625,15.555000305175781,374.25,906.0,565.0,74.18000030517578,67.9800033569336,1213.0,2.7690000534057617,2.7720000743865967,840.9000244140625,15.5,366.25,873.25,540.5,74.88999938964844,70.05000305175781,1220.4000244140625,2.7820000648498535,2.8010001182556152,840.9000244140625,15.555000305175781,367.0,875.5,545.5,1463.0,519070.0,2722.0,762.0,154916.0,0.0,352.0,141808.0,15115.0,97008.0
2018-08-01,74.25,67.66000366210938,1217.9000244140625,2.734999895095825,2.757999897003174,812.4000244140625,15.394000053405762,365.0,886.75,558.25,74.25,68.5199966430664,1223.699951171875,2.815000057220459,2.7880001068115234,812.4000244140625,15.420000076293945,373.0,898.0,566.0,74.25,67.30999755859375,1214.4000244140625,2.7200000286102295,2.74399995803833,812.4000244140625,15.394000053405762,364.0,884.75,550.75,74.25,68.43000030517578,1222.9000244140625,2.815000057220459,2.7799999713897705,812.4000244140625,15.420000076293945,372.0,898.0,555.25,23660.0,576561.0,1026.0,801.0,118788.0,0.0,19.0,120054.0,11347.0,100631.0
2018-08-02,73.44999694824219,68.95999908447266,1210.5999755859375,2.7269999980926514,2.815999984741211,823.4000244140625,15.329000473022461,366.75,882.5,560.5,73.73999786376953,69.36000061035156,1219.300048828125,2.734999895095825,2.828000068664551,823.4000244140625,15.375,372.75,886.75,593.0,71.83999633789062,66.91999816894531,1205.800048828125,2.7079999446868896,2.740000009536743,823.4000244140625,15.260000228881836,364.75,875.0,559.0,72.5999984741211,67.86000061035156,1214.699951171875,2.7300000190734863,2.744999885559082,823.4000244140625,15.375,365.0,886.75,559.5,21038.0,531071.0,411.0,616.0,175996.0,0.0,183.0,161081.0,4368.0,150993.0
2018-08-03,73.20999908447266,68.48999786376953,1214.199951171875,2.753499984741211,2.8529999256134033,832.0999755859375,15.406000137329102,369.75,886.25,556.25,73.7300033569336,69.23999786376953,1218.5999755859375,2.753499984741211,2.861999988555908,832.0999755859375,15.454999923706055,371.25,886.5,567.75,72.4800033569336,67.87000274658203,1205.0999755859375,2.700000047683716,2.813999891281128,832.0999755859375,15.406000137329102,364.75,870.5,554.0,73.44000244140625,68.98999786376953,1206.5,2.700000047683716,2.819000005722046,832.0999755859375,15.454999923706055,366.75,878.5,563.25,15946.0,476615.0,784.0,386.0,150124.0,0.0,7.0,77985.0,2608.0,78469.0
2018-08-06,73.75,69.01000213623047,1208.5999755859375,2.7209999561309814,2.859999895095825,821.5,15.291999816894531,371.0,877.25,574.5,74.45999908447266,69.91999816894531,1214.4000244140625,2.740000009536743,2.865000009536743,821.5,15.291999816894531,371.75,881.0,576.25,73.13999938964844,68.5,1206.5999755859375,2.700500011444092,2.822000026702881,821.5,15.291999816894531,368.25,872.5,551.5,73.29000091552734,68.6500015258789,1214.4000244140625,2.740000009536743,2.8510000705718994,821.5,15.291999816894531,370.0,880.5,555.0,20253.0,495605.0,297.0,618.0,99786.0,0.0,1.0,80946.0,1754.0,75848.0
2018-08-07,74.6500015258789,69.16999816894531,1209.5999755859375,2.740999937057495,2.8970000743865967,826.5999755859375,15.317000389099121,370.75,889.25,568.25,74.9000015258789,69.83000183105469,1214.800048828125,2.740999937057495,2.9000000953674316,826.5999755859375,15.317000389099121,373.25,891.25,586.25,73.5999984741211,68.80999755859375,1207.800048828125,2.740999937057495,2.8570001125335693,826.5999755859375,15.317000389099121,368.75,883.25,564.0,73.66000366210938,68.9000015258789,1207.800048828125,2.740999937057495,2.8610000610351562,826.5999755859375,15.317000389099121,371.0,887.75,575.25,18289.0,485027.0,715.0,526.0,153532.0,0.0,0.0,167092.0,2138.0,106029.0
2018-08-08,72.27999877929688,66.94000244140625,1212.5999755859375,2.740499973297119,2.9489998817443848,824.7000122070312,15.37600040435791,371.25,893.75,570.0,74.86000061035156,69.37000274658203,1215.199951171875,2.742000102996826,2.9509999752044678,824.7000122070312,15.390000343322754,373.75,895.75,578.0,71.66000366210938,66.31999969482422,1205.9000244140625,2.739000082015991,2.884000062942505,824.7000122070312,15.37600040435791,370.0,889.75,564.5,74.52999877929688,69.08999633789062,1212.0,2.740000009536743,2.8929998874664307,824.7000122070312,15.37600040435791,370.5,892.0,569.75,23735.0,760313.0,209.0,437.0,195739.0,0.0,4.0,123366.0,1415.0,91814.0
2018-08-09,72.06999969482422,66.80999755859375,1211.9000244140625,2.755500078201294,2.9549999237060547,829.2999877929688,15.418999671936035,369.25,887.75,564.5,72.87999725341797,67.41000366210938,1215.300048828125,2.7980000972747803,2.9590001106262207,829.2999877929688,15.418999671936035,372.75,890.5,573.75,71.8499984741211,66.48999786376953,1211.5999755859375,2.753999948501587,2.930000066757202,829.2999877929688,15.418999671936035,366.5,887.5,561.75,72.12999725341797,66.79000091552734,1214.5,2.7980000972747803,2.943000078201294,829.2999877929688,15.418999671936035,371.0,890.5,570.5,15939.0,509401.0,44.0,445.0,177236.0,0.0,141.0,148239.0,635.0,87215.0
2018-08-10,72.80999755859375,67.62999725341797,1211.0999755859375,2.7325000762939453,2.944000005722046,824.7999877929688,15.265999794006348,357.75,846.0,546.75,73.13999938964844,67.87000274658203,1216.4000244140625,2.752500057220459,2.9549999237060547,824.7999877929688,15.425000190734863,369.75,886.25,574.0,71.41000366210938,66.13999938964844,1205.5999755859375,2.7314999103546143,2.9170000553131104,824.7999877929688,15.265999794006348,357.0,845.25,545.75,72.0,66.73999786376953,1212.5,2.746500015258789,2.946000099182129,824.7999877929688,15.425000190734863,368.5,886.25,564.75,16195.0,524490.0,75.0,263.0,140737.0,0.0,20.0,182404.0,304.0,113918.0
2018-08-13,72.61000061035156,67.19999694824219,1191.300048828125,2.7219998836517334,2.930000066757202,794.5999755859375,14.95300006866455,356.5,853.5,533.5,73.08999633789062,67.94999694824219,1207.4000244140625,2.7335000038146973,2.946000099182129,794.5999755859375,15.239999771118164,358.0,853.5,549.75,71.04000091552734,65.70999908447266,1191.300048828125,2.7130000591278076,2.8970000743865967,794.5999755859375,14.95300006866455,352.25,838.0,530.5,72.98999786376953,67.77999877929688,1207.0,2.7130000591278076,2.936000108718872,794.5999755859375,15.239999771118164,357.5,838.0,546.5,17644.0,578219.0,78.0,337.0,126594.0,0.0,5.0,178694.0,139.0,94158.0
2018-08-14,72.45999908447266,67.04000091552734,1193.0,2.67549991607666,2.9590001106262207,798.5,15.024999618530273,362.25,864.5,541.75,73.93000030517578,68.37000274658203,1197.5,2.680999994277954,2.9739999771118164,798.5,15.024999618530273,363.0,864.5,544.25,72.0999984741211,66.58000183105469,1192.800048828125,2.674499988555908,2.921999931335449,798.5,15.024999618530273,356.5,856.5,532.25,72.87999725341797,67.41999816894531,1193.0999755859375,2.680999994277954,2.9260001182556152,798.5,15.024999618530273,356.5,858.5,534.75,20737.0,538484.0,92.0,827.0,123286.0,0.0,2.0,101207.0,16365.0,58391.0
2018-08-15,70.76000213623047,65.01000213623047,1177.5,2.556999921798706,2.940000057220459,768.7000122070312,14.420999526977539,361.5,857.5,532.25,72.44000244140625,66.9000015258789,1188.0999755859375,2.6700000762939453,2.9630000591278076,768.7000122070312,15.039999961853027,363.5,872.5,542.75,70.30000305175781,64.51000213623047,1174.5999755859375,2.556999921798706,2.930000066757202,768.7000122070312,14.395000457763672,359.0,856.5,528.25,72.16999816894531,66.62000274658203,1187.800048828125,2.6700000762939453,2.9519999027252197,768.7000122070312,15.039999961853027,362.25,867.75,541.0,25245.0,573473.0,71.0,936.0,93169.0,0.0,186.0,102535.0,10749.0,70666.0
2018-08-16,71.43000030517578,65.45999908447266,1176.199951171875,2.6135001182556152,2.9079999923706055,781.2999877929688,14.696999549865723,365.25,885.5,542.25,71.51000213623047,65.5199966430664,1180.199951171875,2.624000072479248,2.9489998817443848,781.2999877929688,14.710000038146973,367.5,888.25,547.75,70.4000015258789,64.43000030517578,1161.4000244140625,2.5815000534057617,2.8910000324249268,781.2999877929688,14.635000228881836,360.5,854.5,531.0,70.7699966430664,64.94999694824219,1173.199951171875,2.5815000534057617,2.938999891281128,781.2999877929688,14.65999984741211,361.5,859.75,532.5,18403.0,383380.0,123.0,290.0,125459.0,0.0,138.0,79361.0,19406.0,45520.0
2018-08-17,71.83000183105469,65.91000366210938,1176.5,2.624500036239624,2.946000099182129,774.0999755859375,14.616000175476074,364.25,881.5,560.5,72.4800033569336,66.38999938964844,1181.199951171875,2.631500005722046,2.9679999351501465,774.0999755859375,14.75,367.75,887.5,563.0,71.2699966430664,65.30000305175781,1174.699951171875,2.622999906539917,2.9079999923706055,774.0999755859375,14.595000267028809,361.75,871.0,535.0,71.3499984741211,65.47000122070312,1174.699951171875,2.624500036239624,2.9079999923706055,774.0999755859375,14.625,365.0,884.75,542.25,15051.0,171403.0,66.0,423.0,119417.0,0.0,19.0,82450.0,19408.0,66479.0
2018-08-20,72.20999908447266,66.43000030517578,1186.800048828125,2.6635000705718994,2.940999984741211,790.7000122070312,14.654999732971191,362.0,881.75,542.25,72.73999786376953,66.68000030517578,1190.0,2.6635000705718994,2.9539999961853027,790.7000122070312,14.699999809265137,366.0,896.0,562.75,71.44999694824219,65.58999633789062,1184.4000244140625,2.6519999504089355,2.9030001163482666,790.7000122070312,14.630000114440918,359.5,880.5,540.75,71.77999877929688,65.91000366210938,1184.800048828125,2.6579999923706055,2.940000057220459,790.7000122070312,14.699999809265137,365.25,889.75,562.0,18514.0,112709.0,68.0,688.0,123494.0,0.0,16.0,88310.0,10658.0,42927.0
2018-08-21,72.62999725341797,67.3499984741211,1192.5999755859375,2.689500093460083,2.9800000190734863,789.7999877929688,14.75100040435791,359.75,874.5,527.25,72.94999694824219,68.0999984741211,1192.5999755859375,2.690999984741211,2.990999937057495,789.7999877929688,14.75100040435791,363.75,883.25,544.25,72.05999755859375,66.5199966430664,1189.800048828125,2.672499895095825,2.953000068664551,789.7999877929688,14.75100040435791,358.5,873.5,526.25,72.12999725341797,66.62000274658203,1189.800048828125,2.672499895095825,2.953000068664551,789.7999877929688,14.75100040435791,362.75,874.0,544.0,15578.0,437164.0,22.0,649.0,112317.0,0.0,0.0,98587.0,18546.0,38076.0
2018-08-22,74.77999877929688,67.86000061035156,1196.300048828125,2.6684999465942383,2.9560000896453857,790.5,14.734999656677246,352.5,858.25,526.0,74.98999786376953,68.1500015258789,1196.300048828125,2.677000045776367,2.993000030517578,790.5,14.734999656677246,359.25,873.75,533.0,72.68000030517578,65.9800033569336,1194.699951171875,2.6644999980926514,2.953000068664551,790.5,14.699999809265137,352.25,857.25,520.5,72.75,66.08000183105469,1194.699951171875,2.67549991607666,2.990999937057495,790.5,14.699999809265137,359.25,873.5,526.5,19801.0,581899.0,17.0,572.0,96252.0,0.0,1.0,102514.0,21139.0,35802.0
2018-08-23,74.7300033569336,67.83000183105469,1187.0,2.6524999141693115,2.9639999866485596,775.2000122070312,14.527000427246094,346.75,842.0,522.0,74.88999938964844,68.12000274658203,1190.300048828125,2.6554999351501465,2.9820001125335693,777.5,14.625,355.0,861.75,535.5,74.20999908447266,67.31999969482422,1184.9000244140625,2.6410000324249268,2.934999942779541,773.4000244140625,14.484999656677246,346.25,842.0,515.5,74.88999938964844,68.06999969482422,1189.300048828125,2.6414999961853027,2.9579999446868896,777.5,14.625,353.0,857.5,529.0,14222.0,450690.0,95.0,797.0,106844.0,4.0,3.0,144613.0,19488.0,35630.0
2018-08-24,75.81999969482422,68.72000122070312,1206.300048828125,2.6989998817443848,2.9170000553131104,786.4000244140625,14.779000282287598,348.5,842.0,514.75,76.4000015258789,69.30999755859375,1208.0,2.7084999084472656,2.9790000915527344,786.4000244140625,14.819999694824219,350.0,848.5,522.0,74.69999694824219,67.77999877929688,1185.300048828125,2.6484999656677246,2.9110000133514404,786.4000244140625,14.470000267028809,346.25,840.75,513.0,74.73999786376953,67.9000015258789,1185.300048828125,2.6484999656677246,2.9719998836517334,786.4000244140625,14.470000267028809,346.5,841.5,522.0,19745.0,517796.0,12.0,260.0,101424.0,0.0,41.0,124751.0,29279.0,52011.0
2018-08-27,76.20999908447266,68.87000274658203,1209.0,2.7049999237060547,2.875999927520752,801.2000122070312,14.843999862670898,346.75,834.75,499.25,76.3499984741211,68.97000122070312,1211.4000244140625,2.7049999237060547,2.9149999618530273,801.2000122070312,14.843999862670898,348.75,840.0,513.75,75.4000015258789,68.33999633789062,1205.199951171875,2.7049999237060547,2.874000072479248,801.2000122070312,14.843999862670898,343.0,824.75,499.0,75.61000061035156,68.56999969482422,1210.300048828125,2.7049999237060547,2.9079999923706055,801.2000122070312,14.843999862670898,348.5,838.25,513.75,9993.0,332612.0,154.0,596.0,61681.0,0.0,0.0,139285.0,29914.0,23190.0
2018-08-28,75.94999694824219,68.52999877929688,1207.4000244140625,2.7339999675750732,2.8519999980926514,793.5,14.767000198364258,341.0,820.5,498.25,76.95999908447266,69.19999694824219,1217.0,2.742500066757202,2.882999897003174,793.5,14.819999694824219,347.75,836.5,504.25,75.7300033569336,68.20999908447266,1202.300048828125,2.7214999198913574,2.8450000286102295,793.5,14.767000198364258,340.75,820.25,494.75,76.29000091552734,68.93000030517578,1209.699951171875,2.740000009536743,2.875999927520752,793.5,14.819999694824219,345.75,833.25,500.25,17281.0,426833.0,136.0,420.0,41928.0,0.0,1.0,143197.0,26658.0,22072.0
2018-08-29,77.13999938964844,69.51000213623047,1204.5,2.7090001106262207,2.8949999809265137,794.7999877929688,14.687999725341797,341.25,823.25,515.75,77.41999816894531,69.76000213623047,1205.199951171875,2.7130000591278076,2.9049999713897705,794.7999877929688,14.687999725341797,344.0,830.75,520.0,75.69999694824219,68.37000274658203,1202.4000244140625,2.7035000324249268,2.8429999351501465,794.7999877929688,14.687999725341797,340.25,820.0,496.0,75.91000366210938,68.54000091552734,1205.199951171875,2.7119998931884766,2.8570001125335693,794.7999877929688,14.687999725341797,341.0,820.75,498.0,8895.0,497095.0,817.0,49669.0,137941.0,22.0,68753.0,113195.0,24291.0,21637.0
2018-08-30,77.7699966430664,70.25,1197.699951171875,2.690500020980835,2.874000072479248,790.5,14.47700023651123,341.0,819.5,508.0,78.0,70.5,1205.5999755859375,2.7125000953674316,2.890000104904175,792.2000122070312,14.710000038146973,344.0,831.5,525.0,77.20999908447266,69.55000305175781,1196.0,2.6549999713897705,2.8410000801086426,790.5,14.430000305175781,340.5,817.0,502.5,77.30999755859375,69.70999908447266,1205.4000244140625,2.7079999446868896,2.875,792.2000122070312,14.6850004196167,341.5,823.0,517.5,9125.0,445584.0,493.0,20088.0,116910.0,4.0,15963.0,122613.0,16391.0,15482.0
2018-08-31,77.41999816894531,69.80000305175781,1200.300048828125,2.6489999294281006,2.9159998893737793,785.9000244140625,14.437999725341797,351.0,833.0,518.5,77.79000091552734,70.36000061035156,1208.199951171875,2.687000036239624,2.930999994277954,785.9000244140625,14.649999618530273,352.0,833.25,522.25,77.0999984741211,69.63999938964844,1199.0999755859375,2.6419999599456787,2.881999969482422,785.9000244140625,14.425000190734863,340.75,816.0,509.5,77.5,70.05999755859375,1207.0999755859375,2.67549991607666,2.885999917984009,785.9000244140625,14.484999656677246,341.0,816.0,509.5,17690.0,419739.0,191.0,3247.0,121714.0,0.0,608.0,0.0,0.0,0.0
2018-09-04,78.16999816894531,69.87000274658203,1192.699951171875,2.5834999084472656,2.822999954223633,777.0,14.060999870300293,354.5,832.0,502.75,79.70999908447266,71.4000015258789,1193.800048828125,2.6424999237060547,2.874000072479248,777.0,14.399999618530273,355.25,838.75,507.25,77.45999908447266,69.08000183105469,1189.9000244140625,2.564500093460083,2.812000036239624,777.0,13.960000038146973,347.25,826.5,491.75,78.19000244140625,70.12000274658203,1193.800048828125,2.635499954223633,2.861999988555908,777.0,14.399999618530273,351.5,832.0,507.25,36059.0,785981.0,26.0,1369.0,217010.0,0.0,750.0,4870.0,1583.0,2246.0
2018-09-05,77.2699966430664,68.72000122070312,1194.9000244140625,2.5924999713897705,2.7950000762939453,783.0999755859375,14.118000030517578,351.75,825.5,493.75,78.05999755859375,69.58999633789062,1196.0,2.6019999980926514,2.8429999351501465,783.0999755859375,14.164999961853027,356.0,835.25,507.5,76.91999816894531,68.55999755859375,1192.5,2.5815000534057617,2.7860000133514404,781.0,14.050000190734863,351.0,825.5,493.75,77.88999938964844,69.43000030517578,1192.5,2.5845000743865967,2.815000057220459,783.0999755859375,14.085000038146973,356.0,835.25,501.0,27811.0,542104.0,21.0,789.0,138639.0,1.0,240.0,3514.0,822.0,839.0
2018-09-06,76.5,67.7699966430664,1197.9000244140625,2.618499994277954,2.7720000743865967,789.7000122070312,14.074999809265137,353.5,826.75,486.0,77.75,69.0199966430664,1202.0,2.6470000743865967,2.796999931335449,793.7999877929688,14.225000381469727,354.5,829.75,492.25,75.63999938964844,67.0,1197.9000244140625,2.6080000400543213,2.765000104904175,789.7000122070312,14.050000190734863,350.75,824.25,486.0,77.13999938964844,68.63999938964844,1202.0,2.6080000400543213,2.7929999828338623,793.7999877929688,14.130000114440918,353.5,828.25,490.0,31739.0,633824.0,7.0,840.0,141042.0,6.0,191.0,2161.0,571.0,243.0
2018-09-07,76.83000183105469,67.75,1193.5999755859375,2.6034998893737793,2.7760000228881836,779.2000122070312,14.067000389099121,354.25,832.0,486.25,77.08000183105469,68.08000183105469,1198.300048828125,2.63100004196167,2.7850000858306885,779.2000122070312,14.140000343322754,355.75,833.25,487.25,75.88999938964844,66.86000061035156,1193.0999755859375,2.5810000896453857,2.759000062942505,779.2000122070312,14.039999961853027,351.0,826.5,486.25,76.58000183105469,67.87999725341797,1198.300048828125,2.6019999980926514,2.7769999504089355,779.2000122070312,14.095000267028809,352.75,826.5,487.0,17798.0,530895.0,29.0,910.0,112500.0,0.0,132.0,692.0,402.0,98.0
2018-09-10,77.37000274658203,67.54000091552734,1193.0,2.6105000972747803,2.803999900817871,788.7999877929688,14.079000473022461,355.5,833.5,504.0,77.91000366210938,68.5199966430664,1193.0,2.615499973297119,2.813999891281128,799.0999755859375,14.145000457763672,356.0,838.25,504.0,76.8499984741211,67.33000183105469,1193.0,2.5859999656677246,2.752000093460083,788.7999877929688,14.039999961853027,353.0,832.25,488.0,76.8499984741211,67.81999969482422,1193.0,2.5980000495910645,2.7699999809265137,799.0999755859375,14.039999961853027,353.25,832.25,488.0,23036.0,571174.0,11.0,943.0,160402.0,1.0,65.0,1263.0,173.0,49.0
2018-09-11,79.05999755859375,69.25,1195.4000244140625,2.6040000915527344,2.828000068664551,788.0999755859375,14.052000045776367,355.25,820.25,493.75,79.5199966430664,70.01000213623047,1196.300048828125,2.634999990463257,2.8359999656677246,788.0999755859375,14.109999656677246,357.25,836.75,497.25,77.36000061035156,67.4800033569336,1190.4000244140625,2.565999984741211,2.7850000858306885,788.0999755859375,13.90999984741211,354.75,820.25,493.75,77.36000061035156,67.52999877929688,1190.4000244140625,2.6075000762939453,2.806999921798706,788.0999755859375,14.109999656677246,357.25,836.75,497.25,29921.0,676869.0,21.0,942.0,135665.0,0.0,99.0,287.0,351.0,1.0
2018-09-12,79.73999786376953,70.37000274658203,1204.699951171875,2.6584999561309814,2.8289999961853027,798.7000122070312,14.192000389099121,341.5,829.0,481.75,80.11000061035156,71.26000213623047,1205.0,2.6670000553131104,2.86899995803833,798.7000122070312,14.192000389099121,354.5,829.0,503.5,78.75,69.5,1204.699951171875,2.5994999408721924,2.818000078201294,798.7000122070312,14.005000114440918,340.5,811.5,478.0,79.47000122070312,69.88999938964844,1205.0,2.5994999408721924,2.828000068664551,798.7000122070312,14.0649995803833,354.25,820.5,500.5,29906.0,800543.0,37.0,614.0,156788.0,0.0,64.0,407.0,644.0,28.0
2018-09-13,78.18000030517578,68.58999633789062,1202.0,2.6644999980926514,2.816999912261963,802.0999755859375,14.142999649047852,336.25,822.75,471.75,79.7699966430664,70.27999877929688,1203.4000244140625,2.696000099182129,2.8559999465942383,802.0999755859375,14.255000114440918,344.5,831.75,473.0,77.87000274658203,68.3499984741211,1200.0,2.6554999351501465,2.805000066757202,802.0999755859375,14.135000228881836,336.25,822.75,471.75,79.7699966430664,70.23999786376953,1203.4000244140625,2.6624999046325684,2.8239998817443848,802.0999755859375,14.135000228881836,344.5,828.25,473.0,28501.0,684937.0,22.0,848.0,143259.0,0.0,80.0,131.0,64.0,2.0
2018-09-14,78.08999633789062,68.98999786376953,1195.0,2.627500057220459,2.7669999599456787,797.4000244140625,14.041999816894531,337.0,821.5,480.0,78.93000030517578,69.91000366210938,1195.0,2.6659998893737793,2.813999891281128,797.4000244140625,14.175000190734863,338.75,821.5,480.0,77.37999725341797,67.94000244140625,1195.0,2.5950000286102295,2.76200008392334,797.4000244140625,14.029999732971191,337.0,821.5,478.5,78.36000061035156,68.79000091552734,1195.0,2.6659998893737793,2.809999942779541,797.4000244140625,14.109999656677246,338.5,821.5,478.5,24296.0,611075.0,1.0,793.0,151714.0,0.0,55.0,138241.0,70421.0,86639.0
2018-09-17,78.05000305175781,68.91000366210938,1199.699951171875,2.633500099182129,2.813999891281128,799.7000122070312,14.121999740600586,348.0,823.5,506.25,78.88999938964844,69.72000122070312,1199.699951171875,2.635999917984009,2.8299999237060547,799.7000122070312,14.130000114440918,351.75,829.75,517.75,77.7300033569336,68.52999877929688,1199.699951171875,2.5980000495910645,2.7720000743865967,799.7000122070312,13.979999542236328,347.75,821.5,505.5,78.06999969482422,68.93000030517578,1199.699951171875,2.5980000495910645,2.7739999294281006,799.7000122070312,13.979999542236328,351.0,827.5,513.5,21749.0,422294.0,0.0,607.0,174821.0,0.0,32.0,145271.0,72673.0,72042.0
2018-09-18,79.02999877929688,69.8499984741211,1196.800048828125,2.7119998931884766,2.933000087738037,813.7000122070312,14.083999633789062,343.25,814.0,510.5,79.72000122070312,70.41999816894531,1198.699951171875,2.7200000286102295,2.937000036239624,813.7000122070312,14.114999771118164,348.75,825.25,514.25,77.5,68.52999877929688,1196.800048828125,2.5950000286102295,2.811000108718872,813.7000122070312,14.0600004196167,342.5,812.25,506.25,77.88999938964844,68.80000305175781,1198.699951171875,2.63100004196167,2.813999891281128,813.7000122070312,14.114999771118164,348.0,821.0,506.25,22637.0,234202.0,2.0,765.0,238589.0,0.0,925.0,199080.0,94047.0,58176.0
2018-09-19,79.4000015258789,71.12000274658203,1202.199951171875,2.7100000381469727,2.9079999923706055,820.7000122070312,14.189000129699707,345.75,830.0,522.5,79.5,71.5,1202.199951171875,2.7230000495910645,2.947999954223633,820.7000122070312,14.21500015258789,346.75,831.75,523.25,78.5199966430664,69.6500015258789,1202.199951171875,2.7065000534057617,2.8980000019073486,820.7000122070312,14.189000129699707,343.0,813.25,510.5,78.86000061035156,69.70999908447266,1202.199951171875,2.7225000858306885,2.9260001182556152,820.7000122070312,14.210000038146973,343.0,813.75,511.0,19118.0,125208.0,0.0,420.0,148133.0,0.0,462.0,151074.0,80961.0,59629.0
2018-09-20,78.69999694824219,70.80000305175781,1206.199951171875,2.7209999561309814,2.9760000705718994,833.0999755859375,14.21500015258789,352.5,850.25,524.0,79.81999969482422,71.80999755859375,1206.199951171875,2.75,2.990999937057495,833.0999755859375,14.244999885559082,356.25,855.0,525.75,78.5199966430664,70.7300033569336,1206.199951171875,2.7014999389648438,2.885999917984009,833.0999755859375,14.1899995803833,344.75,825.25,516.0,79.33000183105469,71.38999938964844,1206.199951171875,2.7084999084472656,2.9040000438690186,833.0999755859375,14.1899995803833,345.25,830.0,523.0,22855.0,607520.0,0.0,545.0,192073.0,0.0,507.0,266804.0,163230.0,58421.0
2018-09-21,78.80000305175781,70.77999877929688,1196.199951171875,2.8364999294281006,2.9769999980926514,828.5,14.269000053405762,357.25,847.25,521.75,80.12000274658203,71.80000305175781,1196.199951171875,2.8380000591278076,2.989000082015991,828.5,14.269000053405762,357.75,849.75,524.25,78.23999786376953,69.9800033569336,1196.199951171875,2.75,2.937999963760376,828.5,14.260000228881836,352.25,841.25,515.0,78.69999694824219,70.19999694824219,1196.199951171875,2.759999990463257,2.9619998931884766,828.5,14.265000343322754,352.5,846.25,521.0,36594.0,855943.0,0.0,659.0,118893.0,0.0,9.0,156113.0,88697.0,43332.0
2018-09-24,81.19999694824219,72.08000183105469,1199.300048828125,2.815999984741211,3.0380001068115234,828.2000122070312,14.25100040435791,360.5,841.0,527.0,81.4800033569336,72.73999786376953,1199.300048828125,2.8459999561309814,3.0480000972747803,828.2000122070312,14.319999694824219,362.0,845.25,531.25,79.0999984741211,71.13999938964844,1199.300048828125,2.806999921798706,2.9509999752044678,828.2000122070312,14.204999923706055,355.75,838.25,520.0,79.0999984741211,71.13999938964844,1199.300048828125,2.8350000381469727,2.9730000495910645,828.2000122070312,14.25,357.25,844.0,522.0,21939.0,576894.0,0.0,526.0,80660.0,0.0,27.0,148370.0,74829.0,55279.0
2018-09-25,81.87000274658203,72.27999877929688,1200.0,2.803499937057495,3.0820000171661377,821.7999877929688,14.39799976348877,363.75,845.75,520.75,82.54000091552734,72.77999877929688,1202.800048828125,2.823499917984009,3.0869998931884766,821.7999877929688,14.4399995803833,364.25,858.0,525.75,81.16999816894531,71.88999938964844,1200.0,2.7720000743865967,3.0199999809265137,821.7999877929688,14.39799976348877,357.5,837.25,516.25,81.44999694824219,72.25,1202.0999755859375,2.7720000743865967,3.0429999828338623,821.7999877929688,14.420000076293945,360.25,841.25,525.25,30081.0,551280.0,21.0,1014.0,62946.0,0.0,17.0,187874.0,160953.0,62771.0
2018-09-26,81.33999633789062,71.56999969482422,1194.0,2.806999921798706,3.0209999084472656,824.5,14.305000305175781,363.0,850.0,517.5,82.19000244140625,72.37999725341797,1194.0,2.806999921798706,3.0880000591278076,824.5,14.329999923706055,364.75,854.0,527.0,81.12000274658203,71.47000122070312,1194.0,2.802500009536743,2.9809999465942383,824.5,14.305000305175781,361.25,845.75,516.75,81.51000213623047,72.08999633789062,1194.0,2.804500102996826,3.0789999961853027,824.5,14.329999923706055,363.5,846.25,521.25,17271.0,464463.0,17857.0,2012.0,227062.0,13923.0,393.0,137900.0,89464.0,46386.0
2018-09-27,81.72000122070312,72.12000274658203,1182.300048828125,2.7644999027252197,3.055999994277954,810.2999877929688,14.201000213623047,364.75,855.0,513.0,82.41999816894531,72.5999984741211,1197.300048828125,2.80049991607666,3.1110000610351562,831.9000244140625,14.385000228881836,365.75,859.0,522.0,81.33999633789062,71.70999908447266,1180.5,2.751499891281128,2.9630000591278076,806.0,14.119999885559082,361.25,846.5,511.25,81.80999755859375,72.01000213623047,1194.5999755859375,2.7985000610351562,2.9719998836517334,823.0,14.319999694824219,363.0,848.25,517.75,14317.0,454549.0,4947.0,1923.0,250438.0,7848.0,138.0,113909.0,76059.0,58588.0
2018-09-28,82.72000122070312,73.25,1191.5,2.7869999408721924,3.007999897003174,818.7000122070312,14.623000144958496,356.25,845.5,509.0,82.8499984741211,73.7300033569336,1191.9000244140625,2.7904999256134033,3.062000036239624,820.0,14.623000144958496,366.75,859.25,518.0,81.54000091552734,71.87999725341797,1180.0,2.753000020980835,2.9769999980926514,805.7999877929688,14.180000305175781,354.5,842.0,505.5,81.54000091552734,72.18000030517578,1181.699951171875,2.7695000171661377,3.056999921798706,809.0,14.180000305175781,364.5,854.25,513.0,38868.0,544047.0,404.0,668.0,166734.0,430.0,49.0,237213.0,143042.0,74077.0
